Microbe	MT_M001	MT_M002	MT_M003	MT_M004	MT_M005	MT_M006	MT_M007	MT_M008	MT_M009	MT_M010	MT_M011	MT_M012	MT_M013	MT_M014	MT_M015	MT_M016	MT_M017	MT_M018	MT_M019	MT_M020	MT_M021	MT_M022	MT_M023	MT_M024	MT_M025	MT_M026	MT_M027	MT_M028	MT_M029	MT_M030	MT_M031	MT_M032	MT_M033	MT_M034	MT_M035	MT_M036	MT_M037	MT_M038	MT_M039	MT_M040	MT_M041	MT_M042	MT_M043	MT_M044	MT_M045	MT_M046	MT_M047	MT_M048	MT_M049	MT_M050	MT_M051	MT_M052	MT_M053	MT_M054	MT_M055	MT_M056	MT_M057	MT_M058	MT_M059	MT_M060	MT_M061	MT_M062	MT_M063	MT_M064	MT_M065	MT_M066	MT_M067	MT_M068	MT_M069	MT_M070	MT_M071	MT_M072	MT_M073	MT_M074	MT_M075	MT_M076	MT_M077	MT_M078	MT_M079	MT_M080	MT_M081	MT_M082	MT_M083	MT_M084	MT_M085	MT_M086	MT_M087	MT_M088	MT_M089	MT_M090	MT_M091	MT_M092	MT_M093	MT_M094	MT_M095	MT_M096	MT_M097	MT_M098	MT_M099	MT_M100	MT_M101	MT_M102	MT_M103	MT_M104	MT_M105	MT_M106	MT_M107	MT_M108	MT_M109	MT_M110	MT_M111	MT_M112	MT_M113	MT_M114	MT_M115	MT_M116	MT_M117	MT_M118	MT_M119	MT_M120
MB_G001	0.0035938852697188347	0.009666733071714574	0.0007018896661496912	0.036038408049481226	0.019180250008617075	0.01742187538723745	0.0017678789543199409	0.0013622866039093575	0.0021255634707265337	0.0009938013945306665	0.0004603852840749989	0.0035404455466604076	0.017100727441484505	0.00277200913765062	0.014638008227436104	0.0038638551680988957	0.002711196503506033	0.009517254851951405	0.008537375361370994	0.01579154399038381	0.011293623390814148	0.003132853272500102	0.005772251131701117	0.07306226859046955	0.019032191490638645	0.0027366391002459933	0.000968721488842892	0.013743067179477732	0.0035516552374125158	0.0016088045782638614	0.0031440798598512763	0.015079351889223906	0.0010498005827670584	0.006472835060488923	0.0034694273909753695	0.006251466268114894	0.00025635618301433205	0.002156678761713087	0.002352629717851772	0.0016114848316431123	0.020060532091712043	0.0012002540187035758	0.0015456216118764764	0.003678622441970468	0.0012657812652672703	0.019289623417665956	0.0003392896852489972	0.0004785260422995751	0.0021706428753478254	0.005129360243199839	0.004439991980592402	0.00209572311536935	0.0015790516728643015	0.00031245888695535887	0.0004446440107007068	0.011387759380651593	0.007393273566103905	0.003018331599024082	0.00934403183563334	0.0029256747800827	0.0014790450563863429	0.00021886793414018727	0.0020545771842854854	0.001998059465114977	0.009585045987613396	0.002364590597306645	0.0015152738082282796	0.004419262299620242	0.007279055489518918	0.007369554171244162	0.006236322915393843	0.0014463513783423525	0.023574877759578044	0.0014881456541447676	0.0012668234500235111	0.009857003963443647	0.00032066878568886767	0.001155748388069696	0.007074921631537155	0.006768716898366607	0.0017097123571640247	0.015025433372855062	0.0012806583103459966	0.002183103879618579	0.0014921151604358174	0.0026846795749493123	0.0008203412452937557	0.01151838085930689	0.0022081343272764894	0.003617869743774407	0.0045936339110042345	0.0031031591369295817	0.17100010305489816	0.022520570477308266	0.0020385781523916636	0.00029367175159892466	0.0028041104533569	0.043590265534944675	0.014688268149865808	0.02846444302329771	0.0007187351292696449	0.003076748108231859	0.00637134717300577	0.023405299411072687	0.006606983045246086	0.0015008860147898955	0.0008298395135323563	0.005519322033663231	0.012130826123938345	0.006904149976616257	0.0007392470081488018	0.0013310491702734773	0.000823317271324158	0.0034827961906617154	0.005363494683196582	0.015207780914742647	0.00039287381684981155	0.002003516873308457	0.023018414672749628	0.0008324736584119077
MB_G002	0.014088544095675212	0.00027800627808193716	0.012764310225084336	0.0018817547958702267	0.0016934204977047669	0.008619120753510144	0.09569506524424927	0.0015350168025038097	0.000571866116831179	0.000310407094740229	0.0007056483490823423	0.000775200564933823	0.00011578607702127614	0.004299810716165315	0.0037723602879916746	0.007742151917194957	0.002879884996812329	0.0006050946887315862	0.0040130085706215285	0.009298945641962306	0.0008174895333886706	0.0008944808915388029	0.001041948185728781	0.00022967039763205593	0.0070481648769809765	0.009016602791673873	0.0047228297595128	0.00011891833553136802	0.03775229475052483	0.019216835570701887	0.002327170751473269	0.005988320967317811	0.00010627134369558554	0.016028895425595765	0.0004981276619915643	0.0058033774418211614	0.004634659784282998	0.0030007514656489316	0.0030378308936497424	0.001596235485632963	0.0006377314039075461	0.0012845299731300865	0.002358773783100549	0.02188311625750772	0.006212170691094276	0.007443655711985895	0.04621569379107595	0.003456797344456385	0.001220155859592777	0.03874127185814554	0.006495810735873456	0.000693416315209766	0.02101735074575404	0.0008163106362714436	0.0010306182248247054	0.0015509454389131371	0.0066885523699475044	0.003457794261601098	0.00011487758770015187	0.001138552629626091	0.0054980054779010575	0.01768496301276484	0.005931082150172365	0.002366123527554968	0.06790134603762064	0.013441656309952772	0.00423402134671306	0.017601855283667454	0.08119343879613472	0.0025624502229540064	0.0031225706357542217	0.0010596031455248768	0.00018039060334166702	0.00011500049614544336	0.0005368897881577246	0.014002870986971283	0.005917334627008221	0.0015631713897547085	0.004940776370937569	0.0034693169951981145	0.03045325127324483	0.018794710940247056	0.001295715029996661	0.002306341033298756	0.0008790519735447829	0.00019456582837419354	0.0005077929601012567	0.00391957097381332	0.0004945209096446199	0.003829962283246398	0.0030860832772916587	0.00016015151481702438	0.0009375081587428478	0.006305215377105161	0.0010152882023046358	0.0005655423327837003	0.005166717737435919	0.00012077049533774422	0.0008058165098466455	0.016237110197659787	0.0003605024990852878	0.012619159816651258	0.0020892098567246308	0.0012144482998713377	0.11062995764969556	0.005371137322111988	0.0005974563870289123	0.0033960472562565313	4.006559477844894e-05	0.003217782154071977	0.006796321003971622	0.0006487921433748522	0.00037495407120437886	0.002988335489071199	0.01240716950772445	0.0012505245598160148	0.01241200184893917	0.0013446883058341624	5.1039456285973364e-05	0.0038074469156253116
MB_G003	0.01251131357773861	0.0010200060432353302	0.0011928699682121225	0.011494948288085598	0.0064840146265496956	0.020118778063188417	0.031208966931561312	0.0005706285649416946	0.0016044396083272387	0.0005949484337617287	0.001305218621149685	0.0027128242633677755	0.001542687316638116	0.007897104900461796	0.013540892416075555	0.008490922610980188	0.004480295415346326	0.002942873434208345	0.0030294242728246264	0.026077391409408235	0.006780283810941015	0.0010642650247967666	0.004718612677103981	0.002014877312929192	0.02804298297213879	0.01211320983309575	0.00489696517117004	0.0022610688778824436	0.040287088208578695	0.023555682746040543	0.003141339722100938	0.008245863570432643	0.00019987699637082844	0.013050831033079247	0.005634984468038115	0.0009907402793305003	0.0009137105529731332	0.0009230296504228017	0.005298368854983878	0.0034664731610460557	0.003351928973421241	0.0027978837435947788	0.0006500184631859477	0.016506326335953617	0.0023171041086818005	0.029640117137827313	0.005287708962331207	0.0036388414731218775	0.00366590520911136	0.012483649360749154	0.004668584450594804	0.0016107003050870538	0.010778417269104588	0.0013904622442565346	0.0013284297782686428	0.003320014038453946	0.004638498977936518	0.009086013678855104	0.0008132401019515416	0.00194602292224365	0.0020948195791245304	0.004235336590535051	0.008478359339028465	0.0036850079755012827	0.030980974516663047	0.028868291852205647	0.00449991780003601	0.005462359668982652	0.0159984610724684	0.0025518600452361538	0.002636141354934493	0.0009201054460446117	0.003637509956787531	0.0011148136075202584	0.0005287065464358594	0.0031104812899269136	0.0019572620131489923	0.00041145178620292363	0.007109445542121175	0.007238600399774435	0.005276776924896363	0.010654909610413044	0.00275018268143086	0.0025851376005700233	0.0006833093603002157	0.0007772466775536722	0.0017280732694744377	0.004564187553705912	0.000711020372052541	0.0029091338604076743	0.005593577917137981	0.000564219936771083	0.010056649433391731	0.02867594783487453	0.0013163066039221687	0.0013248536255937343	0.008855233554331956	0.0023495636690765605	0.002887064519105372	0.03989878109136859	0.0006836111295314271	0.014202702949974166	0.0015344616239103698	0.004705808724300245	0.17066491041327542	0.004634802599435346	0.0004005947097375875	0.030062190062670007	0.0010509257371895263	0.005753229815452445	0.0006549298244074191	0.002293873467968571	0.00041787290847075117	0.0029468057855231715	0.024613455892103252	0.005656135132783371	0.007502692837563326	0.0016089016146483294	0.0010112953978246202	0.0035780456699251984
MB_G004	0.0022387651927344198	0.0017015111875046032	0.0008771434454164749	0.019238143271461876	0.007484577263689648	0.014987989822079922	0.009535688558374226	0.0014275418472573394	0.001826259215519144	0.0019872897776225186	0.001004294925146233	0.0017627259205495465	0.012938400501684195	0.008426377906043121	0.02532664143629564	0.0027642495991278652	0.005807078262776739	0.007278884138944828	0.00631087329301804	0.014811003044998525	0.003940040639107168	0.002965617956181739	0.0009099414778520103	0.034455665566162225	0.026560638210000643	0.007686172365499358	0.0019707388510841178	0.004331376246890407	0.00452606112567896	0.0038671987405935306	0.003988103542294188	0.010645960541400077	0.00016893036865791523	0.013385841166626496	0.0024253537652633686	0.03300212242190897	0.00042277420705268777	0.004502728738055491	0.0014125605124679402	0.000739756723448694	0.01200863732833597	0.0017798215081026212	0.0027840770348605322	0.002429934994427413	0.0010577887936571626	0.01197348733871214	0.0019021035799124907	0.0005691692869524011	0.0024457188949359955	0.009058124243015983	0.004710432070560854	0.0008128595896627698	0.004598068499151789	0.00041173477611360017	0.00043379359445634095	0.014991965996601483	0.006754222426974885	0.004520605608962693	0.005993397012418304	0.0020974109428125746	0.00617123736606162	0.0007076948498238471	0.003913319541931065	0.0024918481584307425	0.13623212580196034	0.0030446487425755814	0.004336897894874567	0.012830379216615886	0.019612684659668565	0.012694341701305886	0.006796654449745876	0.0013664076927091518	0.0030456326518216725	0.0014504451798143412	0.0011109503323097063	0.015214169037122662	0.0005296199348849534	0.004572984492436493	0.014406074181573613	0.003510137132337588	0.009597583912880023	0.02025758770799674	0.0012380280077284233	0.0014200212044848189	0.0022594405322117006	0.0006058063383842125	0.0009803285040055876	0.005495806614681818	0.0035922143524877138	0.005984787651909048	0.005181625240333853	0.0024753529040240207	0.061229617976720614	0.0158788441238463	0.0024074179048730023	6.381222164392131e-05	0.004926646829377914	0.034581997173551836	0.01745348569383174	0.022112630288193894	0.0003081599441995088	0.010905346862862552	0.005135403553534851	0.025608277145798206	0.021020733596579085	0.006922345606734686	0.0009938427200107919	0.005519636426103324	0.0026279888502215624	0.007906572876675948	0.005996962374032302	0.0016170306104541568	0.000527127539441787	0.0030806911758109014	0.004075921756482002	0.009685724504918584	0.0005341159490332148	0.002557707374115012	0.011176243465167088	0.0010425041695542325
MB_G005	0.004010131612346184	0.0007351767600460126	0.006307839774811684	0.0060766346481770225	0.003790000630572166	0.01626622712171291	0.06750894455198722	0.0013874621547738393	0.0011349795165158912	0.0005075702118090572	0.0010389468306725644	0.0017853451352829335	0.00046130437594916904	0.00638607321554493	0.007228445767424555	0.01056462585433941	0.0035628480028931067	0.0016266574567449048	0.005424185844648528	0.017825096849952912	0.0027813083190523983	0.0011423025526358008	0.0027619831988471327	0.0007933093385991685	0.015787479536080794	0.012192062168706117	0.006600922898824529	0.0006563676764639834	0.05065605546569932	0.02090277007858547	0.0028789400829458615	0.009518872225018148	0.0002228154566860707	0.01646684170407396	0.0018885478875534508	0.0029118251126495115	0.002905722251222147	0.002051914429682492	0.0051739673615876156	0.0033230295685129168	0.0018732634875623265	0.0020601840644661083	0.0017802461274625625	0.02444960657915595	0.005784182838670341	0.017713261470455193	0.01904710216473028	0.004862982763857167	0.0024635907220933694	0.029007518938117247	0.0072273793208168305	0.0013515821094425206	0.015595332814906125	0.0013126816704280553	0.0014018836886323222	0.0024751300160815123	0.008154750690340797	0.00671866331258077	0.00039659692529210426	0.0018750491447135002	0.003545932096242069	0.011501245041261411	0.007442147958713965	0.003652638815504655	0.040431926575873384	0.023540425399248503	0.004847724234180861	0.012232121157957297	0.046075547303211846	0.003032264010890287	0.0037578122027728824	0.0013030943825133017	0.0011817035164356448	0.000436376052740164	0.0007896861980902293	0.008631224258936903	0.004879170579199337	0.0009723672858188157	0.0068508840963332025	0.006788586438495474	0.014240783142872958	0.018413819046810557	0.002223932723879504	0.0034004936157067864	0.0009919144032231877	0.0004986396071254476	0.001068336178059703	0.0057020825933505135	0.0006719431147588921	0.004262582608821384	0.004584635909196096	0.0003741417431779731	0.003793293697099728	0.014554849863638532	0.001248543124937695	0.0013268908437965717	0.007362257305496185	0.0005198396690227925	0.0016693760385469239	0.028449965310115066	0.0006174446761482962	0.014663830434630931	0.002403860454814427	0.002596324988851578	0.11505071031583661	0.005003809054796705	0.000707674189785999	0.011781775875569186	0.00023861074017036306	0.004909478493289521	0.0025614027215929568	0.0015389344141887623	0.0006132966650232764	0.0036721669663099385	0.022456757618533107	0.003373761183931048	0.01263847565915706	0.0018267727653645859	0.00028076955169507417	0.0050164226068168645
MB_G006	0.0020715201934114495	0.0008959226420890372	0.002369821532254175	0.024587533746728597	0.002911361418829835	0.017788271174756155	0.0372511354026915	0.0024824314928576304	0.0016501819105894846	0.0027209098420981083	0.0011715287519069907	0.0014616910197295936	0.007373124755027544	0.013475089259829851	0.016708197333525947	0.003438688345908709	0.0033178777623612287	0.0072883321564841735	0.014180521193086253	0.013573200727622707	0.002545488521284223	0.0016726429564824894	0.00038772603021439345	0.01402454931091796	0.032131903413450576	0.01654217932483901	0.008375507446009428	0.004083987828463461	0.011645984186493062	0.0032429340224451363	0.0020453479635971906	0.013573956670272221	0.0001368110038939998	0.014154000442447565	0.0026854162747916165	0.03488214095501653	0.0009387238323513562	0.003995735632968068	0.0017239280510997258	0.001378769840694723	0.012324452837837894	0.0016322274212216892	0.005376444390645018	0.002666869631817953	0.0024923513582686247	0.011609300653620624	0.004709025907505417	0.001772054112170765	0.0029337174487783944	0.015466662413449565	0.006043592750810894	0.0006103402977846417	0.0038349440126491897	0.000772067043101966	0.00045992690425621725	0.00840138156116835	0.0133713764602863	0.008508465992777775	0.006808608797248532	0.0019603397852452457	0.004603187473100954	0.002694898562983591	0.0033705619995703694	0.0037229342482155304	0.11257667625588674	0.00622308780191705	0.005960190311705953	0.019355867110522885	0.031013182383621392	0.01129112191297459	0.0077378911033542195	0.0016096736805581695	0.0035519861089083277	0.0026551685004962966	0.0024008646781472965	0.012927319976575799	0.0017333784490389172	0.005336070857894618	0.017584113889183958	0.0047496338129133136	0.012168190058181972	0.02493957545200908	0.0013174289825594388	0.0021897373371056726	0.002808419973484674	0.00030974431416894794	0.0011815851176552362	0.0045066239152190156	0.0026183114406891556	0.008705249931167705	0.0035006470607626796	0.002318691290164222	0.03616995687942627	0.009503300761286573	0.00115176126599236	0.000134543414602822	0.005039736818782119	0.010702624054224896	0.010286550174705585	0.014103419435499864	0.00020428394684387157	0.017995817122914218	0.004619918918198293	0.01401030285304735	0.010036222974325847	0.006812220643460526	0.002089757969056421	0.011408443387737837	0.0011112871169637135	0.006093262758393331	0.010010507370348752	0.0035319559358096887	0.001286504888392007	0.002599406319287308	0.006999880908551504	0.010915464165583443	0.0013728805068020165	0.0030608510556545867	0.009715039573306257	0.0027328606398981355
MB_G007	0.006076493804577005	0.0005015407145923109	0.0018612127091911	0.017766312555151195	0.002209139602937258	0.015704880310208665	0.05066238167603284	0.0017678508219125168	0.001429770506671919	0.0024786484355014712	0.0013318199233348712	0.0011835348151735606	0.005388552584312423	0.015685097673028378	0.017319635426640754	0.003071182248105532	0.0037341285575879972	0.005630750260317462	0.009425386976060391	0.013131983167351256	0.0020112160542562737	0.001340342963604579	0.00028353791633005187	0.008301419234010822	0.03233241283794881	0.019247272804209067	0.008711806169347223	0.0027063260507776362	0.013051619996878986	0.00465379794121821	0.0019947135776862057	0.010253912954907312	7.564109338773417e-05	0.01486599851621218	0.0025883110500206667	0.028896196416236097	0.0008913075465494621	0.0033701371978352413	0.0015363558218879077	0.0011350466457315032	0.008487336868313801	0.0017542358412851445	0.0040821549483946685	0.0025571028749406203	0.00199833845665828	0.01052692041256374	0.0063177320814231264	0.0018337039491345248	0.0028663266350328893	0.014846905363157048	0.0051310596194805436	0.0004705304564326722	0.0049623199915537946	0.0008150931867668403	0.0004589248102430498	0.007159126051555154	0.009954208251815182	0.008905052388808976	0.004388132291145932	0.0015824697773508033	0.005173060929225168	0.003374502995227316	0.003996529572834146	0.003552571548475855	0.1705478473892745	0.007440370150602575	0.00683418188402751	0.018686561923312826	0.030991776967872833	0.009485450109031115	0.0060010774406695265	0.0012812135992227678	0.00198738439938148	0.0023204234158807216	0.0017005546756960431	0.009892026598601987	0.001736969768538784	0.004716136523411418	0.017100072681342678	0.003761395784028435	0.014495694506417193	0.020808750810760317	0.0012882510511162697	0.001748700432290356	0.002291555895293176	0.00020603956622018888	0.0012042628582043919	0.0031780299526386053	0.0022383857188195237	0.007605677289587459	0.0033899273803000385	0.0016739866578085274	0.021923249481612606	0.009051606214290393	0.0010566349599929884	0.00010679776716044915	0.00565891307843902	0.007971451621802307	0.008363556881913073	0.013344985213845152	0.00016479095865465468	0.02223241604327814	0.0032335801594989793	0.011393518224672577	0.017244926922197968	0.008667664208350632	0.0015613807733656994	0.012619965095391313	0.0007010935092364852	0.005567932470461486	0.01027157768604568	0.003331864712585175	0.0008823462546957688	0.0022025952399574683	0.006894063841748022	0.008257346147734542	0.0016166670106346423	0.002667426802871277	0.005911191317052161	0.0026857371126159852
MB_G008	0.0013201159829265615	0.0017496867378952652	0.0010126061119056712	0.06544683423946446	0.003128898996083894	0.02623173582536817	0.02254514920213235	0.0011266637628569586	0.0018585025308243224	0.001458674129853088	0.0008374844180484998	0.0029154787369161245	0.007126036482106329	0.00908024833304162	0.009063947954630624	0.0052470077087008495	0.001021097822120363	0.009879837098690015	0.015223970892148785	0.018489328870319857	0.00841551137461357	0.0005678053348845696	0.0015682521674159487	0.008706382190816288	0.04353711862617663	0.015107159712938517	0.016644362695023195	0.020347578453658317	0.03185416507009917	0.0022493644802503727	0.0007447712313693997	0.01512989530065821	0.00035624126303778034	0.005692904994932618	0.011709375984765048	0.0010748796697179468	0.000496637446103522	0.0004916120122911088	0.003937935541229572	0.006375514469978695	0.018256421992618836	0.0014118804697864182	0.0013567555247172205	0.004134345026317882	0.00296314022238968	0.028836948878511813	0.001043591156399296	0.0052595702962661955	0.004374340353178492	0.007030000057901074	0.004061109871763812	0.001149421769855232	0.0010801840247833066	0.0014717186068845078	0.0005519059345180654	0.002676975470939707	0.012231318379805239	0.015854369831197035	0.009645282600383394	0.0019941001192604457	0.00042340173319488686	0.0022834500779339633	0.002116133341227765	0.004403883178272105	0.005064713106083663	0.020629391068883618	0.0028568151410044845	0.0038590921347476546	0.006596396638311317	0.0028868575015683503	0.0036811727728569554	0.0010509531256673017	0.04989897230664249	0.00907348708235711	0.0025739184989771392	0.0015584702316271608	0.001981665533047084	0.00038693843648107175	0.008625959736003986	0.011628889947159557	0.0011207070894268829	0.00996636465714101	0.0018605971462955775	0.0035908673971126615	0.0010319015610874018	0.0006831524782065582	0.0019224644952399964	0.004172433121053336	0.0007101050794172548	0.00399285606430424	0.002232365163979274	0.002019093182563969	0.056893863290699044	0.014137408822263697	0.0003585987538404041	0.0018772245375478067	0.003960357433496848	0.006134483550753805	0.004326680507260744	0.015065330310453939	0.00030460809080447987	0.009769840609335457	0.0018585583967912968	0.0062966083426761466	0.004569470838698649	0.001427457664514427	0.0013956108098071413	0.07797483229549443	0.0039055834531338865	0.003732155550215857	0.00039339330270530203	0.008807991780746227	0.002346545551602099	0.0016147609851369152	0.022983310275317196	0.01989635716685288	0.0031165195912373797	0.0019428313862451074	0.019658035440753736	0.0052139577902674105
MB_G009	0.007555006058599172	0.006321812474351173	0.0001796731055443373	0.01878136962246943	0.024502255832846036	0.011185486421321847	0.000755569188460384	0.0005432557424066425	0.0017707161110388457	0.0007964529463635628	0.0004566430121797455	0.0025450249780970416	0.023234679617617052	0.0023964902942053283	0.023109547730678835	0.002039265715832976	0.004979040535585629	0.007131992195068218	0.002467465076573603	0.0137272939476279	0.009463019028280787	0.0037719344364625326	0.004638368726845113	0.10161827059764907	0.01594602366103639	0.00169565879854801	0.00027078912387177423	0.00828576808089356	0.0012927430560317316	0.002230261807552778	0.004889234781982655	0.007711637468962055	0.00041833693514454194	0.006235403346034844	0.0025734516448123503	0.007448158845491807	9.803172607326374e-05	0.002140966250762195	0.0012261440474167567	0.0005154927037227835	0.013086935093469424	0.0012603953771080927	0.0006951522889299909	0.0020451473629663646	0.0003547955957889229	0.01366506422271229	0.00019980555935183154	0.00014041771726698107	0.0016166437018506515	0.0026932592228333927	0.0025705321516127245	0.0014082461421767937	0.002155274729551328	0.00015928078670249582	0.0003205540792405794	0.017034374312186948	0.002649614076789573	0.001690447767055343	0.0058438341286829	0.002057143417998293	0.0024766238187097283	7.340062315514699e-05	0.0024773465673614443	0.0011903955081414353	0.026554721409821617	0.0011524999911316782	0.0013817140900312063	0.003208124120770881	0.004711421999334898	0.007550358506742635	0.004075556136870288	0.0008675655948062721	0.007813069767909023	0.0007858763325828283	0.0004235644709278853	0.008510476528363748	9.189139074557764e-05	0.0011728843188317543	0.006221788340896822	0.003015007337943881	0.0018830617013602011	0.00975415281648272	0.0009604142572589283	0.0008972653084054933	0.0010386028798540046	0.002080419321749692	0.000636082949889204	0.007196716912709634	0.0027467798534293692	0.0022903882328481518	0.005449712138782028	0.0024091137775629342	0.15458393054901712	0.02658696214812266	0.003227666271728691	6.0922646970944216e-05	0.002823341585222392	0.10913098800611758	0.02099118753935174	0.03108421368260443	0.0005568812068823593	0.0026562014971169947	0.004383236838013387	0.034784518386563636	0.01807912648508599	0.0022630118957203027	0.00031583742082107267	0.00271709625130804	0.013119012424569898	0.007246331057094995	0.0006865778189841767	0.0006034560521074437	0.00021687552826129438	0.0028048202527461486	0.0023418704204684476	0.009365090152880404	0.0001401517580843538	0.001413858445860582	0.01783816809294713	0.00028601517121889895
MB_G010	0.0060475979143409546	0.000406660125563232	0.004452905088797094	0.07067422984184754	0.00024772469253629795	0.012912145796999236	0.059583964753624326	0.004969877167902102	0.0007516353503837271	0.0034685220715705684	0.0003724475872825102	0.0006174546082448007	0.005413759215300339	0.009827139770844335	0.002632937855181331	0.0015714056902757878	0.0001790786375785394	0.009210120897901606	0.08813171440161019	0.004014773290232869	0.0008733721937162143	0.0002323670426365836	3.2128705234982596e-05	0.007462711429209942	0.023401484701304143	0.019842463859560334	0.06275120956527769	0.01179600489271674	0.01441487608235552	0.00013237835904056065	0.00011437310431971393	0.01618431563904598	0.00012155324043204363	0.0031687985587710984	0.002334425148714144	0.01686458324827364	0.0008027391096814255	0.000958760552192555	0.0008901900002258768	0.002765710192849496	0.025693350843806546	0.0003332726489888655	0.011804464512952894	0.0005034029333417266	0.005249141689364788	0.005119402425966127	0.0015365272468119001	0.004801176619833106	0.0018227293799569994	0.009123106048461711	0.0037230115362491705	0.00017686266121293457	0.00017225712124300044	0.0007795710961494097	0.00011117131746775972	0.001437724182680214	0.03884096700094284	0.01233134622344684	0.030254187811238037	0.0009247941566701764	0.0003171871206278035	0.0037662355728796753	0.00034136453315753194	0.0032205457631933688	0.005426191187847951	0.00485315677770517	0.0023141404999452715	0.010700749710306006	0.01218698470635746	0.004771054324238191	0.006056474560741923	0.0011353974421846086	0.023532774516870428	0.013497696023594087	0.012882072403903528	0.0031005699109632567	0.003900045877939366	0.0026123964045631208	0.010812063391050668	0.00554321939554258	0.0017449819061944214	0.015145534608789276	0.00046284491525340124	0.002709913280607572	0.002462172234877336	7.063296842058406e-05	0.0006752987188960855	0.0018755755913120247	0.0007500545164289701	0.008397476869501328	0.0004320778507143425	0.0029339890227386856	0.040340314665584125	0.001209448753224527	6.809483789234903e-05	0.00029434348604901486	0.0010508355565654645	0.002102950413650868	0.0031045431791398874	0.0016198929058452388	3.3597286067335995e-05	0.00891379461795245	0.0025897633608270433	0.0035219708568322862	6.079779544373088e-05	0.0008509889350324278	0.007885357762968398	0.02494060711814026	0.0005693308079054846	0.0013538259453547746	0.004959717054768145	0.012445351683265984	0.00963720227485333	0.000635181164360476	0.0063146782155344625	0.017515155789312755	0.0010188020084087083	0.0020781375909325896	0.044860055194678936	0.006025380291701876
